InvoiceNumber,InvoiceDate,CustomerCode,ProductCode,BaseQty,NetAmount,DiscountAmount,UnitPrice,ProductNameTH,GroupNameLevel1,GroupNameLevel2
HSO01C02069,20220523,BBW007873,10000399,50,485.98,5.0,10.5,ลิโพวิตัน-ดี ฉลากใหม่ 100มล. 1x5x10,LIPO,ENERGY DRINK
HSS92C02617,20220729,PET012945,10000512,50,485.98,5.0,10.5,ลิโพวิตัน-ดี 100มล 1X5X10,LIPO,ENERGY DRINK
HSO89C00376,20220210,KMC003364,10000512,50,485.98,5.0,10.5,ลิโพวิตัน-ดี 100มล 1X5X10,LIPO,ENERGY DRINK
HST22C00461,20220317,EKR000875,10000512,50,485.98,5.0,10.5,ลิโพวิตัน-ดี 100มล 1X5X10,LIPO,ENERGY DRINK
HSS86C02744,20220704,PET002659,10000512,50,485.98,5.0,10.5,ลิโพวิตัน-ดี 100มล 1X5X10,LIPO,ENERGY DRINK
HSS26C00729,20220217,KNS026589,10000512,50,485.98,5.0,10.5,ลิโพวิตัน-ดี 100มล 1X5X10,LIPO,ENERGY DRINK
IVA582200553,20220316,ASC000379,10000600,50,485.98,5.0,10.5,เอ็ม-150 ไฮ วิตามินบี12 150มล. 1x5x10,M-150,ENERGY DRINK
IVU902201464,20220531,ASC002854,10000600,50,485.98,5.0,10.5,เอ็ม-150 ไฮ วิตามินบี12 150มล. 1x5x10,M-150,ENERGY DRINK
HSR65C01266,20220301,JTG003537,10000600,50,485.98,5.0,10.5,เอ็ม-150 ไฮ วิตามินบี12 150มล. 1x5x10,M-150,ENERGY DRINK
HSO06C01303,20220326,BBW013401,10000600,50,485.98,5.0,10.5,เอ็ม-150 ไฮ วิตามินบี12 150มล. 1x5x10,M-150,ENERGY DRINK
IVA542202112,20220602,ASC000603,10000600,50,485.98,5.0,10.5,เอ็ม-150 ไฮ วิตามินบี12 150มล. 1x5x10,M-150,ENERGY DRINK
HSR63C00931,20220314,JTG000811,10000600,50,485.98,5.0,10.5,เอ็ม-150 ไฮ วิตามินบี12 150มล. 1x5x10,M-150,ENERGY DRINK
HSO44C01456,20220513,JSS007002,10000600,50,485.98,5.0,10.5,เอ็ม-150 ไฮ วิตามินบี12 150มล. 1x5x10,M-150,ENERGY DRINK
HSAO4C01335,20220725,KNB007044,10000640,50,485.98,5.0,10.5,ลิโพวิตัน-ดี ราฟเฟิล2022 100มล 1X5X10,LIPO,ENERGY DRINK
HSNN7C00701,20220318,ACW001236,10000600,100,971.96,10.0,10.5,เอ็ม-150 ไฮ วิตามินบี12 150มล. 1x5x10,M-150,ENERGY DRINK
HSV88C00930,20220225,KCS000952,10000378,250,1985.98,50.0,10.5,เอ็ม-150 วิตามิน บี6 บี12 150 มล. 1x5x10,M-150,ENERGY DRINK
HSW42C01817,20220426,BBD002574,10000512,250,2406.54,50.0,10.5,ลิโพวิตัน-ดี 100มล 1X5X10,LIPO,ENERGY DRINK
HSAO7C00343,20220624,KCS006562,10000600,250,2406.54,50.0,10.5,เอ็ม-150 ไฮ วิตามินบี12 150มล. 1x5x10,M-150,ENERGY DRINK
HSZ41C00606,20220209,KNB000191,10000600,50,401.87,5.0,10.5,เอ็ม-150 ไฮ วิตามินบี12 150มล. 1x5x10,M-150,ENERGY DRINK
HSO01C00575,20220211,BBW011918,10000399,50,485.98,5.0,10.5,ลิโพวิตัน-ดี ฉลากใหม่ 100มล. 1x5x10,LIPO,ENERGY DRINK
HSO01C00995,20220311,BBW011918,10000399,50,485.98,5.0,10.5,ลิโพวิตัน-ดี ฉลากใหม่ 100มล. 1x5x10,LIPO,ENERGY DRINK
HS792203857,20220322,STW004746,10000512,50,485.98,5.0,10.5,ลิโพวิตัน-ดี 100มล 1X5X10,LIPO,ENERGY DRINK
HSW42C00981,20220224,BBD002574,10000512,50,485.98,5.0,10.5,ลิโพวิตัน-ดี 100มล 1X5X10,LIPO,ENERGY DRINK
HST24C01612,20220421,EKR000527,10000512,50,485.98,5.0,10.5,ลิโพวิตัน-ดี 100มล 1X5X10,LIPO,ENERGY DRINK
HSO03C03746,20220729,BBW014056,10000600,50,485.98,5.0,10.5,เอ็ม-150 ไฮ วิตามินบี12 150มล. 1x5x10,M-150,ENERGY DRINK
HS792206877,20220512,STW028275,10000600,50,485.98,5.0,10.5,เอ็ม-150 ไฮ วิตามินบี12 150มล. 1x5x10,M-150,ENERGY DRINK
HSNN7C02226,20220526,ACW006754,10000600,50,485.98,5.0,10.5,เอ็ม-150 ไฮ วิตามินบี12 150มล. 1x5x10,M-150,ENERGY DRINK
HSS92C02486,20220722,PET012945,10000600,50,485.98,5.0,10.5,เอ็ม-150 ไฮ วิตามินบี12 150มล. 1x5x10,M-150,ENERGY DRINK
HST22C01256,20220519,EKR000608,10000600,50,485.98,5.0,10.5,เอ็ม-150 ไฮ วิตามินบี12 150มล. 1x5x10,M-150,ENERGY DRINK
HSS21C01752,20220504,KNS018552,10000600,50,485.98,5.0,10.5,เอ็ม-150 ไฮ วิตามินบี12 150มล. 1x5x10,M-150,ENERGY DRINK
HSO02C04902,20220723,BBW002586,10000600,50,485.98,5.0,10.5,เอ็ม-150 ไฮ วิตามินบี12 150มล. 1x5x10,M-150,ENERGY DRINK
HST22C01693,20220624,EKR000608,10000640,50,485.98,5.0,10.5,ลิโพวิตัน-ดี ราฟเฟิล2022 100มล 1X5X10,LIPO,ENERGY DRINK
HST24C03469,20220725,EKR012013,10000640,50,485.98,5.0,10.5,ลิโพวิตัน-ดี ราฟเฟิล2022 100มล 1X5X10,LIPO,ENERGY DRINK
HSAO4C01173,20220711,KNB007044,10000640,50,485.98,5.0,10.5,ลิโพวิตัน-ดี ราฟเฟิล2022 100มล 1X5X10,LIPO,ENERGY DRINK
IVA572202218,20220531,ASC001647,10000640,50,485.98,5.0,10.5,ลิโพวิตัน-ดี ราฟเฟิล2022 100มล 1X5X10,LIPO,ENERGY DRINK
HSAA3C00569,20220318,ACW007960,10000600,100,971.96,10.0,10.5,เอ็ม-150 ไฮ วิตามินบี12 150มล. 1x5x10,M-150,ENERGY DRINK
HSNN7C00425,20220304,ACW000182,10000600,100,971.96,10.0,10.5,เอ็ม-150 ไฮ วิตามินบี12 150มล. 1x5x10,M-150,ENERGY DRINK
HSR64C02135,20220514,JTG000603,10000600,100,971.96,10.0,10.5,เอ็ม-150 ไฮ วิตามินบี12 150มล. 1x5x10,M-150,ENERGY DRINK
HSAG8C01320,20220622,STW002747,10000640,100,971.96,10.0,10.5,ลิโพวิตัน-ดี ราฟเฟิล2022 100มล 1X5X10,LIPO,ENERGY DRINK
HSAG9C00422,20220510,BBD010852,10000640,100,971.96,10.0,10.5,ลิโพวิตัน-ดี ราฟเฟิล2022 100มล 1X5X10,LIPO,ENERGY DRINK
HSO01C00723,20220222,BBW007873,10000378,250,1985.98,50.0,10.5,เอ็ม-150 วิตามิน บี6 บี12 150 มล. 1x5x10,M-150,ENERGY DRINK
HSO05C00155,20220223,BBW017447,10000378,250,1985.98,50.0,10.5,เอ็ม-150 วิตามิน บี6 บี12 150 มล. 1x5x10,M-150,ENERGY DRINK
HSAG8C00083,20220406,STW002747,10000378,250,2406.54,50.0,10.5,เอ็ม-150 วิตามิน บี6 บี12 150 มล. 1x5x10,M-150,ENERGY DRINK
HSR63C01218,20220412,JTG001483,10000512,250,2406.54,50.0,10.5,ลิโพวิตัน-ดี 100มล 1X5X10,LIPO,ENERGY DRINK
HSYY4C00061,20220406,BVD003209,10000600,250,2406.54,50.0,10.5,เอ็ม-150 ไฮ วิตามินบี12 150มล. 1x5x10,M-150,ENERGY DRINK
HSZ41C02744,20220622,KNB000191,10000600,250,2406.54,50.0,10.5,เอ็ม-150 ไฮ วิตามินบี12 150มล. 1x5x10,M-150,ENERGY DRINK
HSAH5C01643,20220714,JBO003753,10000600,250,2406.54,50.0,10.5,เอ็ม-150 ไฮ วิตามินบี12 150มล. 1x5x10,M-150,ENERGY DRINK
IVC32201159,20220610,ASC007771,10000640,250,2406.54,50.0,10.5,ลิโพวิตัน-ดี ราฟเฟิล2022 100มล 1X5X10,LIPO,ENERGY DRINK
HSV92C02681,20220713,KCS005520,10000347,3,34.58,0.0,12.33,คาลพิส โซดา องุ่นเคียวโฮ 245 มล 1x4x6,CALPIS LACTO,REFRESHMENT
HSAO4C01082,20220704,KNB003441,10000548,5,48.6,0.0,10.4,ลิโพ-ไฟน์ 100มล 1X5X10,LIPO,ENERGY DRINK
HSO03C03742,20220729,BBW013829,10000420,3,45.79,0.0,16.33,คาลพิส ออริจินัล 300 มล. 1x4x6 SBM,CALPIS LACTO,REFRESHMENT
HSAA3C00069,20220208,ACW000190,10000378,100,803.74,10.0,10.5,เอ็ม-150 วิตามิน บี6 บี12 150 มล. 1x5x10,M-150,ENERGY DRINK
HSAH1C01160,20220629,BBW021371,10000426,12,91.59,2.0,8.33,คาลพิส มินิ มิกซ์เบอร์ 140มล 1x4x6 SBM,CALPIS LACTO,REFRESHMENT
HSV83C01125,20220317,KCS007090,10000430,30,241.12,0.0,8.6,ฉลามขาว วิตามินซี BOTTLE 150ML 1x5x10,CHALARM,ENERGY DRINK
HSV86C03444,20220726,KCS002082,10000430,200,1570.09,40.0,8.6,ฉลามขาว วิตามินซี BOTTLE 150ML 1x5x10,CHALARM,ENERGY DRINK
HSV61C02314,20220711,EKP001740,10000430,50,397.2,5.0,8.6,ฉลามขาว วิตามินซี BOTTLE 150ML 1x5x10,CHALARM,ENERGY DRINK
HSO01C02761,20220726,BBW007873,10000565,12,91.59,4.0,8.5,เอ็มเกลือแร่ 250มล ขาว 1x24,M-ELECTROLYTE,SPORT DRINK
HSA82C01733,20220412,ACW000643,10000566,44,336.45,14.0,8.5,เอ็มเกลือแร่ 250มล เหลือง 1x24,M-ELECTROLYTE,SPORT DRINK
HSAA1C00017,20220204,ACW000221,10000566,48,366.36,16.0,8.5,เอ็มเกลือแร่ 250มล เหลือง 1x24,M-ELECTROLYTE,SPORT DRINK
IVC32200901,20220527,ASC002585,10000600,500,4813.08,100.0,10.5,เอ็ม-150 ไฮ วิตามินบี12 150มล. 1x5x10,M-150,ENERGY DRINK
HSO02C02082,20220402,BBW002586,10000600,30,294.39,0.0,10.5,เอ็ม-150 ไฮ วิตามินบี12 150มล. 1x5x10,M-150,ENERGY DRINK
HSO01C02125,20220527,BBW011918,10000600,300,2719.63,240.0,10.5,เอ็ม-150 ไฮ วิตามินบี12 150มล. 1x5x10,M-150,ENERGY DRINK
IVU932200105,20220310,ASC002868,10000602,60,747.66,10.0,13.5,ซี-วิท เลมอน 140 มล. 1x3x10,C-VITT,REFRESHMENT
SOA54C00451,20220203,ASC000603,10000603,0,0.0,0.0,13.5,ซี-วิท ออเร้นจ์ 140 มล. 1x3x10,C-VITT,REFRESHMENT
SOA56C00790,20220202,ASC001613,10000604,0,0.0,0.0,13.5,ซี-วิท ทับทิม 140 มล. 1x3x10,C-VITT,REFRESHMENT
HS792204544,20220331,STW004697,10000604,20,249.21,3.34,13.5,ซี-วิท ทับทิม 140 มล. 1x3x10,C-VITT,REFRESHMENT
HSW44C02307,20220531,BBD004692,10000627,10,125.23,1.0,13.5,ซี-วิท เลมอน 10ปี 140มล 1x3x10,C-VITT,REFRESHMENT
HSW42C01949,20220430,BBD001541,10000627,20,250.47,2.0,13.5,ซี-วิท เลมอน 10ปี 140มล 1x3x10,C-VITT,REFRESHMENT
HST21C02701,20220622,EKR000437,10000629,40,498.44,6.67,13.5,ซี-วิท ทับทิม 10ปี 140มล 1x3x10,C-VITT,REFRESHMENT
HSAG8C00757,20220523,STW028293,10000629,10,124.63,1.65,13.5,ซี-วิท ทับทิม 10ปี 140มล 1x3x10,C-VITT,REFRESHMENT
HSO47C02618,20220722,JSS002596,10000629,100,1246.66,16.07,13.5,ซี-วิท ทับทิม 10ปี 140มล 1x3x10,C-VITT,REFRESHMENT
IVA582201655,20220610,ASC001112,10000640,30,294.39,0.0,10.5,ลิโพวิตัน-ดี ราฟเฟิล2022 100มล 1X5X10,LIPO,ENERGY DRINK
HSO09C01275,20220327,BBW008729,10000425,3,23.36,0.0,8.33,คาลพิส มินิ ออริจินัล 140มล 1x4x6 SBM,CALPIS LACTO,REFRESHMENT
HSV88C00595,20220209,KCS002371,10000426,3,23.36,0.0,8.33,คาลพิส มินิ มิกซ์เบอร์ 140มล 1x4x6 SBM,CALPIS LACTO,REFRESHMENT
HSB95C02263,20220715,BWP002987,10000426,3,23.36,0.0,8.33,คาลพิส มินิ มิกซ์เบอร์ 140มล 1x4x6 SBM,CALPIS LACTO,REFRESHMENT
HSZ47C03124,20220726,KNB000156,10000347,3,34.58,0.0,12.33,คาลพิส โซดา องุ่นเคียวโฮ 245 มล 1x4x6,CALPIS LACTO,REFRESHMENT
HSV89C02207,20220519,KCS005851,10000697,6,57.94,0.0,10.33,คารามูโจ้หยัก ฮ๊อตชิลลี่ 18 กรัม 1x6x6,KARAMUCHO,FOOD
HSS21C01118,20220315,KNS018552,10000420,3,45.79,0.0,16.33,คาลพิส ออริจินัล 300 มล. 1x4x6 SBM,CALPIS LACTO,REFRESHMENT
HSU16C02987,20220615,HTW012630,10000647,12,214.95,0.0,19.17,ยันฮี น้ำกัญชา 460มล 1x12,YANHEE,REFRESHMENT
HSA04C02391,20220518,FMK004919,10000697,6,57.94,0.0,10.33,คารามูโจ้หยัก ฮ๊อตชิลลี่ 18 กรัม 1x6x6,KARAMUCHO,FOOD
HSNN7C02351,20220601,ACW006754,10000302,10,97.2,0.0,10.4,เอ็ม-150 กระชายดำ น้ำผึ้ง 150 มล. 1X5X10 VM,M-150,ENERGY DRINK
HSR65C00572,20220201,JTG003537,10000347,6,68.22,1.0,12.33,คาลพิส โซดา องุ่นเคียวโฮ 245 มล 1x4x6,CALPIS LACTO,REFRESHMENT
SOA61C00699,20220219,ASC006078,10000378,0,0.0,0.0,10.5,เอ็ม-150 วิตามิน บี6 บี12 150 มล. 1x5x10,M-150,ENERGY DRINK
HSS92C00734,20220228,PET012823,10000378,500,3971.96,100.0,10.5,เอ็ม-150 วิตามิน บี6 บี12 150 มล. 1x5x10,M-150,ENERGY DRINK
HSO04C00904,20220219,BBW012211,10000378,20,162.62,0.0,10.5,เอ็ม-150 วิตามิน บี6 บี12 150 มล. 1x5x10,M-150,ENERGY DRINK
HSV92C02387,20220615,KCS002929,10000430,50,397.2,5.0,8.6,ฉลามขาว วิตามินซี BOTTLE 150ML 1x5x10,CHALARM,ENERGY DRINK
HS792204544,20220331,STW004697,10000512,90,878.5,5.0,10.5,ลิโพวิตัน-ดี 100มล 1X5X10,LIPO,ENERGY DRINK
HSR65C01845,20220405,JTG003537,10000539,24,272.9,4.0,12.33,คาลพิส โซดาออริจินัลน้ำตาลน้อย245มล1X4X6,CALPIS LACTO,REFRESHMENT
HSAI6C00496,20220531,KMC003613,10000565,12,91.59,4.0,8.5,เอ็มเกลือแร่ 250มล ขาว 1x24,M-ELECTROLYTE,SPORT DRINK
HSAA3C01036,20220413,ACW006157,10000566,12,91.59,4.0,8.5,เอ็มเกลือแร่ 250มล เหลือง 1x24,M-ELECTROLYTE,SPORT DRINK
HSA04C02356,20220517,FMK002944,10000600,300,2887.85,60.0,10.5,เอ็ม-150 ไฮ วิตามินบี12 150มล. 1x5x10,M-150,ENERGY DRINK
SOU92C00611,20220223,ASC005399,10000602,0,0.0,0.0,13.5,ซี-วิท เลมอน 140 มล. 1x3x10,C-VITT,REFRESHMENT
HSP89C01174,20220223,PCP001830,10000602,10,125.23,1.0,13.5,ซี-วิท เลมอน 140 มล. 1x3x10,C-VITT,REFRESHMENT
IVA572200571,20220214,ASC002228,10000604,90,1121.5,15.0,13.5,ซี-วิท ทับทิม 140 มล. 1x3x10,C-VITT,REFRESHMENT
HS792212034,20220728,STW026021,10000627,5,63.08,0.0,13.5,ซี-วิท เลมอน 10ปี 140มล 1x3x10,C-VITT,REFRESHMENT
HST79C01253,20220511,BBD001134,10000628,30,375.0,3.75,13.5,ซี-วิท ออเร้นจ์ 10ปี 140มล 1x3x10,C-VITT,REFRESHMENT
HS792203842,20220322,STW004703,10000566,3,23.36,0.5,8.5,เอ็มเกลือแร่ 250มล เหลือง 1x24,M-ELECTROLYTE,SPORT DRINK
HSAZ2C01400,20220503,ACW004552,10000479,6,190.65,0.0,34.0,เปปทีน พลัส BT 100ML 1x4x6 INNER SBM,PEPTEIN PLUS,FUNCTIONAL DRINK
HSQ48C00637,20220310,KCM002807,10000548,5,48.6,0.0,10.4,ลิโพ-ไฟน์ 100มล 1X5X10,LIPO,ENERGY DRINK
HSA04C01151,20220315,FMK002944,20001730,6,48.6,0.0,8.67,เบบี้มายด์แป้ง สวีทตี้พิงค์ 50ก. (1x8x6),BBM,BABY TALCUM
HSV83C02419,20220607,KCS007269,10000302,10,97.2,0.0,10.4,เอ็ม-150 กระชายดำ น้ำผึ้ง 150 มล. 1X5X10 VM,M-150,ENERGY DRINK
HSV87C00453,20220203,KCS002436,10000378,2500,19859.81,500.0,10.5,เอ็ม-150 วิตามิน บี6 บี12 150 มล. 1x5x10,M-150,ENERGY DRINK
HST24C00715,20220221,EKR000860,10000378,500,3971.96,100.0,10.5,เอ็ม-150 วิตามิน บี6 บี12 150 มล. 1x5x10,M-150,ENERGY DRINK
SOA56C00790,20220202,ASC001613,10000378,0,0.0,0.0,10.5,เอ็ม-150 วิตามิน บี6 บี12 150 มล. 1x5x10,M-150,ENERGY DRINK
SOA56C00977,20220217,ASC001931,10000378,0,0.0,0.0,10.5,เอ็ม-150 วิตามิน บี6 บี12 150 มล. 1x5x10,M-150,ENERGY DRINK
SOA54C00451,20220203,ASC000603,10000378,0,0.0,0.0,10.5,เอ็ม-150 วิตามิน บี6 บี12 150 มล. 1x5x10,M-150,ENERGY DRINK
IVVV62203109,20220607,ARP001397,10000426,12,91.59,2.0,8.33,คาลพิส มินิ มิกซ์เบอร์ 140มล 1x4x6 SBM,CALPIS LACTO,REFRESHMENT
HSV85C01438,20220315,KCS006132,10000430,150,1177.57,30.0,8.6,ฉลามขาว วิตามินซี BOTTLE 150ML 1x5x10,CHALARM,ENERGY DRINK
HSV86C01716,20220418,KCS007190,10000430,150,1177.57,30.0,8.6,ฉลามขาว วิตามินซี BOTTLE 150ML 1x5x10,CHALARM,ENERGY DRINK
HSV89C01171,20220324,KCS000002,10000430,150,1177.57,30.0,8.6,ฉลามขาว วิตามินซี BOTTLE 150ML 1x5x10,CHALARM,ENERGY DRINK
HSV87C00728,20220222,KCS000725,10000430,2500,19626.17,500.0,8.6,ฉลามขาว วิตามินซี BOTTLE 150ML 1x5x10,CHALARM,ENERGY DRINK
HSAJ9C00263,20220613,EKP001740,10000430,150,1177.57,30.0,8.6,ฉลามขาว วิตามินซี BOTTLE 150ML 1x5x10,CHALARM,ENERGY DRINK
HSO06C02915,20220630,BBW011668,10000512,30,294.39,0.0,10.5,ลิโพวิตัน-ดี 100มล 1X5X10,LIPO,ENERGY DRINK
HSO04C03128,20220621,BBW020574,10000512,150,1443.93,30.0,10.5,ลิโพวิตัน-ดี 100มล 1X5X10,LIPO,ENERGY DRINK
IVU932200026,20220218,ASC002873,10000539,12,138.32,0.0,12.33,คาลพิส โซดาออริจินัลน้ำตาลน้อย245มล1X4X6,CALPIS LACTO,REFRESHMENT
HSV63C02543,20220510,EKP003339,10000539,12,136.45,2.0,12.33,คาลพิส โซดาออริจินัลน้ำตาลน้อย245มล1X4X6,CALPIS LACTO,REFRESHMENT
IVA572200856,20220321,ASC001647,10000539,12,136.45,2.0,12.33,คาลพิส โซดาออริจินัลน้ำตาลน้อย245มล1X4X6,CALPIS LACTO,REFRESHMENT
HSJ23C02927,20220524,JBO001008,10000600,110,1070.09,10.0,10.5,เอ็ม-150 ไฮ วิตามินบี12 150มล. 1x5x10,M-150,ENERGY DRINK
IVA562202626,20220802,ASC000466,10000600,150,1457.94,15.0,10.5,เอ็ม-150 ไฮ วิตามินบี12 150มล. 1x5x10,M-150,ENERGY DRINK
HSV61C00602,20220207,EKP001740,10000600,150,1205.61,15.0,10.5,เอ็ม-150 ไฮ วิตามินบี12 150มล. 1x5x10,M-150,ENERGY DRINK
HSO06C03706,20220730,BBW013370,10000600,60,584.11,5.0,10.5,เอ็ม-150 ไฮ วิตามินบี12 150มล. 1x5x10,M-150,ENERGY DRINK
HSO06C00866,20220301,BBW014269,10000602,20,252.34,0.0,13.5,ซี-วิท เลมอน 140 มล. 1x3x10,C-VITT,REFRESHMENT
SOA60C00781,20220221,ASC007771,10000603,0,0.0,0.0,13.5,ซี-วิท ออเร้นจ์ 140 มล. 1x3x10,C-VITT,REFRESHMENT
HSAG8C01320,20220622,STW002747,10000627,20,250.47,2.0,13.5,ซี-วิท เลมอน 10ปี 140มล 1x3x10,C-VITT,REFRESHMENT
HSS26C02809,20220622,KNS026428,10000627,50,623.06,8.33,13.5,ซี-วิท เลมอน 10ปี 140มล 1x3x10,C-VITT,REFRESHMENT
HSP84C01812,20220427,STW029740,10000640,350,3369.16,70.0,10.5,ลิโพวิตัน-ดี ราฟเฟิล2022 100มล 1X5X10,LIPO,ENERGY DRINK
HSAG8C01486,20220630,STW028293,10000640,100,962.62,20.0,10.5,ลิโพวิตัน-ดี ราฟเฟิล2022 100มล 1X5X10,LIPO,ENERGY DRINK
HSB94C00525,20220202,BWP001535,10000347,3,34.58,0.0,12.33,คาลพิส โซดา องุ่นเคียวโฮ 245 มล 1x4x6,CALPIS LACTO,REFRESHMENT
HSAO4C00600,20220525,KNB003441,20001726,1,57.94,0.0,62.0,ทเวลฟ์ พลัส ไวท์เทนนิ่ง พลัส โรลออน ดับเบิล ไวท์ ชมพู 25มล. 2ฟรี1 (1X8),12PLUS COS,DEODORANT
HSU01C00880,20220303,HTW011243,10000420,6,91.59,0.0,16.33,คาลพิส ออริจินัล 300 มล. 1x4x6 SBM,CALPIS LACTO,REFRESHMENT
HSU08C01829,20220426,HTW008924,10000420,6,91.59,0.0,16.33,คาลพิส ออริจินัล 300 มล. 1x4x6 SBM,CALPIS LACTO,REFRESHMENT
HSZ52C02823,20220618,KNB004097,10000548,5,48.6,0.0,10.4,ลิโพ-ไฟน์ 100มล 1X5X10,LIPO,ENERGY DRINK
HSO06C03613,20220728,BBW013352,10000302,20,160.75,36.0,10.4,เอ็ม-150 กระชายดำ น้ำผึ้ง 150 มล. 1X5X10 VM,M-150,ENERGY DRINK
HSR65C02004,20220419,JTG003537,10000347,12,136.45,2.0,12.33,คาลพิส โซดา องุ่นเคียวโฮ 245 มล 1x4x6,CALPIS LACTO,REFRESHMENT
